,Age
64678,43.0
64679,32.0
64680,27.0
64681,30.0
64682,34.0
64683,47.0
64684,28.0
64685,27.0
64686,31.0
64687,46.0
64688,29.0
64689,30.0
64690,29.0
64691,45.0
64692,41.0
64693,22.0
64694,30.0
64695,29.0
64696,28.0
64697,53.0
64698,31.0
64699,26.0
64700,30.0
64701,25.0
64702,25.0
64703,31.0
64704,22.0
64705,50.0
64706,19.0
64707,29.0
64708,25.0
64709,48.0
64710,30.0
64711,29.0
64712,46.0
64713,35.0
64714,32.0
64715,23.0
64716,36.0
64717,25.0
64718,30.0
64719,27.0
64720,53.0
64721,25.0
64722,22.0
64723,31.0
64724,26.0
64725,43.0
64726,40.0
64727,54.0
64728,37.0
64729,29.0
64730,25.0
64731,26.0
64732,25.0
64733,25.0
64734,31.0
64735,47.0
64736,37.0
64737,45.0
64738,29.0
64739,23.0
64740,28.0
64741,49.0
64742,26.0
64743,39.0
64744,22.0
64745,32.0
64746,20.0
64747,25.0
64748,55.0
64749,37.0
64750,24.0
64751,24.0
64752,30.0
64753,28.0
64754,29.0
64755,27.0
64756,31.0
64757,23.0
64758,23.0
64759,31.0
64760,28.0
64761,28.0
64762,30.0
64763,28.0
64764,29.0
64765,21.0
64766,35.0
64767,28.0
64768,21.0
64769,41.0
64770,27.0
64771,29.0
64772,33.0
64773,36.0
64774,30.0
64775,34.0
64776,25.0
64777,30.0
64778,42.0
64779,26.0
64780,24.0
64781,29.0
64782,23.0
64783,25.0
64784,28.0
64785,29.0
64786,53.0
64787,31.0
64788,55.0
64789,34.0
64790,23.0
64791,51.0
64792,27.0
64793,29.0
64794,26.0
64795,32.0
64796,30.0
64797,35.0
64798,25.0
64799,28.0
64800,33.0
64801,28.0
64802,58.0
64803,26.0
64804,46.0
64805,35.0
64806,52.0
64807,19.0
64808,37.0
64809,29.0
64810,34.0
64811,64.0
64812,22.0
64813,29.0
64814,23.0
64815,40.0
64816,28.0
64817,25.0
64818,38.0
64819,24.0
64820,26.0
64821,27.0
64822,25.0
64823,27.0
64824,30.0
64825,30.0
64826,34.0
64827,33.0
64828,25.0
64829,24.0
64830,30.0
64831,26.0
64832,26.0
64833,27.0
64834,29.0
64835,32.0
64836,35.0
64837,32.0
64838,31.0
64839,27.0
64840,22.0
64841,26.0
64842,24.0
64843,34.0
64844,26.0
64845,34.0
64846,26.0
64847,23.0
64848,24.0
64849,29.0
64850,32.0
64851,51.0
64852,26.0
64853,30.0
64854,28.0
64855,24.0
64856,28.0
64857,22.0
64858,36.0
64859,34.0
64860,29.0
64861,29.0
64862,36.0
64863,26.0
64864,35.0
64865,24.0
64866,27.0
64867,26.0
64868,40.0
64869,26.0
64870,23.0
64871,23.0
64872,34.0
64873,26.0
64874,35.0
64875,44.0
64876,25.0
64877,30.0
64878,20.0
64879,31.0
64880,25.0
64881,26.0
64882,35.0
64883,26.0
64884,40.0
64885,29.0
64886,29.0
64887,32.0
64888,56.0
64889,34.0
64890,31.0
64891,31.0
64892,33.0
64893,49.0
64894,29.0
64895,32.0
64896,34.0
64897,27.0
64898,44.0
64899,36.0
64900,32.0
64901,47.0
64902,26.0
64903,29.0
64904,34.0
64905,30.0
64906,42.0
64907,35.0
64908,24.0
64909,26.0
64910,30.0
64911,35.0
64912,45.0
64913,37.0
64914,48.0
64915,27.0
64916,22.0
64917,32.0
64918,26.0
64919,26.0
64920,28.0
64921,22.0
64922,28.0
64923,23.0
64924,27.0
64925,36.0
64926,23.0
64927,32.0
64928,29.0
64929,25.0
64930,29.0
64931,22.0
64932,25.0
64933,27.0
64934,29.0
64935,29.0
64936,29.0
64937,34.0
64938,51.0
64939,27.0
64940,28.0
64941,20.0
64942,37.0
64943,31.0
64944,26.0
64945,31.0
64946,23.0
64947,30.0
64948,30.0
64949,27.0
64950,40.0
64951,25.0
64952,29.0
64953,32.0
64954,28.0
64955,29.0
64956,35.0
64957,32.0
64958,24.0
64959,31.0
64960,29.0
64961,31.0
64962,28.0
64963,25.0
64964,33.0
64965,34.0
64966,24.0
64967,43.0
64968,45.0
64969,36.0
64970,26.0
64971,31.0
64972,30.0
64973,28.0
64974,34.0
64975,28.0
64976,43.0
64977,26.0
64978,30.0
64979,36.0
64980,45.0
64981,28.0
64982,26.0
64983,24.0
64984,27.0
64985,20.0
64986,28.0
64987,46.0
64988,29.0
64989,34.0
64990,28.0
64991,22.0
64992,22.0
64993,32.0
64994,34.0
64995,28.0
64996,38.0
64997,23.0
64998,46.0
64999,26.0
65000,30.0
65001,32.0
65002,23.0
65003,24.0
65004,38.0
65005,35.0
65006,29.0
65007,23.0
65008,32.0
65009,30.0
65010,46.0
65011,28.0
65012,23.0
65013,31.0
65014,37.0
65015,30.0
65016,62.0
65017,31.0
65018,28.0
65019,41.0
65020,31.0
65021,27.0
65022,23.0
65023,31.0
65024,39.0
65025,33.0
65026,26.0
65027,45.0
65028,24.0
65029,23.0
65030,25.0
65031,30.0
65032,38.0
65033,35.0
65034,26.0
65035,22.0
65036,21.0
65037,25.0
65038,24.0
65039,27.0
65040,42.0
65041,26.0
65042,29.0
65043,32.0
65044,31.0
65045,34.0
65046,34.0
65047,32.0
65048,30.0
65049,29.0
65050,19.0
65051,37.0
65052,24.0
65053,40.0
65054,27.0
65055,24.0
65056,25.0
65057,29.0
65058,32.0
65059,25.0
65060,26.0
65061,33.0
65062,42.0
65063,33.0
65064,29.0
65065,26.0
65066,27.0
65067,44.0
65068,33.0
65069,23.0
65070,27.0
65071,28.0
65072,29.0
65073,25.0
65074,25.0
65075,24.0
65076,33.0
65077,30.0
65078,35.0
65079,30.0
65080,42.0
65081,34.0
65082,40.0
65083,30.0
65084,41.0
65085,33.0
65086,24.0
65087,34.0
65088,24.0
65089,31.0
65090,28.0
65091,32.0
65092,28.0
65093,56.0
65094,39.0
65095,32.0
65096,29.0
65097,26.0
65098,46.0
65099,30.0
65100,36.0
65101,42.0
65102,35.0
65103,35.0
65104,25.0
65105,24.0
65106,45.0
65107,23.0
65108,25.0
65109,25.0
65110,27.0
65111,27.0
65112,29.0
65113,57.0
65114,29.0
65115,25.0
65116,54.0
65117,22.0
65118,27.0
65119,39.0
65120,28.0
65121,48.0
65122,53.0
65123,38.0
65124,25.0
65125,49.0
65126,30.0
65127,30.0
65128,26.0
65129,32.0
65130,28.0
65131,33.0
65132,27.0
65133,28.0
65134,28.0
65135,36.0
65136,25.0
65137,32.0
65138,43.0
65139,55.0
65140,28.0
65141,28.0
65142,32.0
65143,33.0
65144,21.0
65145,26.0
65146,33.0
65147,48.0
65148,26.0
65149,28.0
65150,28.0
65151,35.0
65152,25.0
65153,24.0
65154,23.0
65155,40.0
65156,23.0
65157,24.0
65158,33.0
65159,33.0
65160,27.0
65161,39.0
65162,22.0
65163,37.0
65164,37.0
65165,28.0
65166,56.0
65167,29.0
65168,38.0
65169,40.0
65170,50.0
65171,35.0
65172,28.0
65173,26.0
65174,30.0
65175,45.0
65176,28.0
65177,29.0
65178,33.0
65179,30.0
65180,35.0
65181,33.0
65182,27.0
65183,24.0
65184,38.0
65185,27.0
65186,33.0
65187,25.0
65188,23.0
65189,26.0
65190,32.0
65191,31.0
65192,25.0
65193,27.0
65194,32.0
65195,25.0
65196,29.0
65197,29.0
65198,22.0
65199,37.0
65200,23.0
65201,30.0
65202,21.0
65203,38.0
65204,42.0
65205,26.0
65206,25.0
65207,29.0
65208,22.0
65209,30.0
65210,31.0
65211,29.0
65212,24.0
65213,28.0
65214,24.0
65215,24.0
65216,29.0
65217,33.0
65218,32.0
65219,52.0
65220,35.0
65221,23.0
65222,24.0
65223,22.0
65224,28.0
65225,44.0
65226,33.0
65227,45.0
65228,36.0
65229,28.0
65230,25.0
65231,26.0
65232,31.0
65233,28.0
65234,28.0
65235,27.0
65236,26.0
65237,38.0
65238,29.0
65239,28.0
65240,30.0
65241,45.0
65242,50.0
65243,37.0
65244,29.0
65245,53.0
65246,35.0
65247,29.0
65248,23.0
65249,26.0
65250,27.0
65251,44.0
65252,35.0
65253,28.0
65254,33.0
65255,42.0
65256,39.0
65257,32.0
65258,32.0
65259,45.0
65260,28.0
65261,33.0
65262,19.0
65263,42.0
65264,28.0
65265,43.0
65266,50.0
65267,32.0
65268,21.0
65269,24.0
65270,22.0
65271,25.0
65272,26.0
65273,37.0
65274,41.0
65275,32.0
65276,33.0
65277,35.0
65278,39.0
65279,25.0
65280,27.0
65281,28.0
65282,28.0
65283,37.0
65284,28.0
65285,30.0
65286,32.0
65287,24.0
65288,25.0
65289,27.0
65290,27.0
65291,26.0
65292,35.0
65293,22.0
65294,23.0
65295,29.0
65296,31.0
65297,26.0
65298,32.0
65299,21.0
65300,25.0
65301,27.0
65302,28.0
65303,22.0
65304,28.0
65305,36.0
65306,21.0
65307,35.0
65308,31.0
65309,46.0
65310,33.0
65311,28.0
65312,32.0
65313,24.0
65314,29.0
65315,34.0
65316,27.0
65317,34.0
65318,27.0
65319,27.0
65320,51.0
65321,25.0
65322,28.0
65323,33.0
65324,29.0
65325,29.0
65326,26.0
65327,53.0
65328,29.0
65329,23.0
65330,28.0
65331,32.0
65332,30.0
65333,34.0
65334,27.0
65335,52.0
65336,29.0
65337,34.0
65338,26.0
65339,35.0
65340,29.0
65341,35.0
65342,29.0
65343,23.0
65344,51.0
65345,26.0
65346,30.0
65347,31.0
65348,34.0
65349,28.0
65350,39.0
65351,50.0
65352,29.0
65353,27.0
65354,52.0
65355,36.0
65356,26.0
65357,33.0
65358,44.0
65359,36.0
65360,26.0
65361,29.0
65362,43.0
65363,40.0
65364,31.0
65365,31.0
65366,30.0
65367,27.0
65368,27.0
65369,28.0
65370,35.0
65371,24.0
65372,26.0
65373,25.0
65374,24.0
65375,32.0
65376,33.0
65377,29.0
65378,27.0
65379,21.0
65380,38.0
65381,47.0
65382,25.0
65383,23.0
65384,32.0
65385,24.0
65386,57.0
65387,23.0
65388,26.0
65389,26.0
65390,23.0
65391,31.0
65392,28.0
65393,30.0
65394,40.0
65395,30.0
65396,29.0
65397,37.0
65398,24.0
65399,50.0
65400,26.0
65401,34.0
65402,34.0
65403,30.0
65404,37.0
65405,24.0
65406,30.0
65407,26.0
65408,19.0
65409,32.0
65410,28.0
65411,23.0
65412,32.0
65413,31.0
65414,27.0
65415,24.0
65416,26.0
65417,27.0
65418,22.0
65419,25.0
65420,31.0
65421,45.0
65422,25.0
65423,31.0
65424,25.0
65425,24.0
65426,28.0
65427,44.0
65428,24.0
65429,27.0
65430,23.0
65431,24.0
65432,37.0
65433,28.0
65434,40.0
65435,22.0
65436,31.0
65437,29.0
65438,33.0
65439,23.0
65440,26.0
65441,28.0
65442,26.0
65443,34.0
65444,25.0
65445,25.0
65446,29.0
65447,26.0
65448,23.0
65449,32.0
65450,28.0
65451,28.0
65452,29.0
65453,28.0
65454,54.0
65455,33.0
65456,31.0
65457,29.0
65458,25.0
65459,36.0
65460,29.0
65461,31.0
65462,34.0
65463,26.0
65464,29.0
65465,22.0
65466,39.0
65467,27.0
65468,35.0
65469,40.0
65470,28.0
65471,51.0
65472,29.0
65473,47.0
65474,30.0
65475,25.0
65476,31.0
65477,25.0
65478,37.0
65479,32.0
65480,49.0
65481,29.0
65482,26.0
65483,20.0
65484,32.0
65485,28.0
65486,27.0
65487,27.0
65488,24.0
65489,38.0
65490,28.0
65491,35.0
65492,32.0
65493,36.0
65494,28.0
65495,28.0
65496,35.0
65497,31.0
65498,30.0
65499,34.0
65500,23.0
65501,32.0
65502,37.0
65503,28.0
65504,32.0
65505,34.0
65506,20.0
65507,26.0
65508,40.0
65509,25.0
65510,33.0
65511,38.0
65512,56.0
65513,29.0
65514,28.0
65515,27.0
65516,27.0
65517,40.0
65518,25.0
65519,24.0
65520,33.0
65521,24.0
65522,27.0
65523,31.0
65524,30.0
65525,31.0
65526,29.0
65527,30.0
65528,54.0
65529,25.0
65530,33.0
65531,28.0
65532,34.0
65533,27.0
65534,28.0
65535,33.0
65536,28.0
65537,24.0
65538,26.0
65539,32.0
65540,29.0
65541,28.0
65542,37.0
65543,23.0
65544,28.0
65545,26.0
65546,30.0
65547,23.0
65548,32.0
65549,37.0
65550,24.0
65551,40.0
65552,21.0
65553,28.0
65554,48.0
65555,30.0
65556,25.0
65557,29.0
65558,24.0
65559,24.0
65560,23.0
65561,57.0
65562,25.0
65563,22.0
65564,31.0
65565,27.0
65566,36.0
65567,31.0
65568,31.0
65569,29.0
65570,23.0
65571,25.0
65572,45.0
65573,30.0
65574,22.0
65575,25.0
65576,29.0
65577,36.0
65578,22.0
65579,22.0
65580,55.0
65581,32.0
65582,30.0
65583,30.0
65584,24.0
65585,28.0
65586,32.0
65587,39.0
65588,25.0
65589,39.0
65590,24.0
65591,30.0
65592,41.0
65593,27.0
65594,26.0
65595,31.0
65596,26.0
65597,22.0
65598,33.0
65599,31.0
65600,31.0
65601,33.0
65602,39.0
65603,29.0
65604,28.0
65605,56.0
65606,31.0
65607,28.0
65608,33.0
65609,29.0
65610,26.0
65611,32.0
65612,33.0
65613,33.0
65614,38.0
65615,36.0
65616,25.0
65617,19.0
65618,27.0
65619,24.0
65620,30.0
65621,40.0
65622,24.0
65623,21.0
65624,24.0
65625,26.0
65626,24.0
65627,27.0
65628,24.0
65629,32.0
65630,27.0
65631,26.0
65632,25.0
65633,29.0
65634,27.0
65635,24.0
65636,25.0
65637,31.0
65638,28.0
65639,23.0
65640,35.0
65641,28.0
65642,26.0
65643,31.0
65644,24.0
65645,28.0
65646,29.0
65647,22.0
65648,24.0
65649,26.0
65650,31.0
65651,33.0
65652,26.0
65653,31.0
65654,25.0
65655,24.0
65656,46.0
65657,36.0
65658,23.0
65659,27.0
65660,41.0
65661,25.0
65662,33.0
65663,35.0
65664,27.0
65665,34.0
65666,35.0
65667,26.0
65668,26.0
65669,27.0
65670,28.0
65671,26.0
65672,42.0
65673,34.0
65674,41.0
65675,49.0
65676,27.0
65677,28.0
65678,33.0
65679,30.0
65680,26.0
65681,27.0
65682,26.0
65683,32.0
65684,30.0
65685,30.0
65686,23.0
65687,27.0
65688,24.0
65689,43.0
65690,29.0
65691,29.0
65692,27.0
65693,24.0
65694,49.0
65695,29.0
65696,36.0
65697,23.0
65698,28.0
65699,29.0
65700,27.0
65701,32.0
65702,30.0
65703,27.0
65704,40.0
65705,38.0
65706,32.0
65707,32.0
65708,24.0
65709,26.0
65710,36.0
65711,38.0
65712,25.0
65713,31.0
65714,24.0
65715,20.0
65716,22.0
65717,35.0
65718,30.0
65719,33.0
65720,36.0
65721,25.0
65722,27.0
65723,27.0
65724,33.0
65725,31.0
65726,33.0
65727,27.0
65728,23.0
65729,34.0
65730,40.0
65731,30.0
65732,54.0
65733,29.0
65734,54.0
65735,32.0
65736,24.0
65737,28.0
65738,23.0
65739,24.0
65740,24.0
65741,37.0
65742,28.0
65743,28.0
65744,29.0
65745,36.0
65746,28.0
65747,22.0
65748,31.0
65749,22.0
65750,32.0
65751,37.0
65752,31.0
65753,43.0
65754,44.0
65755,31.0
65756,29.0
65757,27.0
65758,26.0
65759,23.0
65760,29.0
65761,25.0
65762,29.0
65763,40.0
65764,26.0
65765,29.0
65766,40.0
65767,37.0
65768,29.0
65769,29.0
65770,26.0
65771,35.0
65772,23.0
65773,29.0
65774,29.0
65775,31.0
65776,37.0
65777,30.0
65778,31.0
65779,31.0
65780,27.0
65781,23.0
65782,33.0
65783,26.0
65784,42.0
65785,32.0
65786,26.0
65787,24.0
65788,34.0
65789,29.0
65790,35.0
65791,34.0
65792,29.0
65793,36.0
65794,37.0
65795,28.0
65796,34.0
65797,31.0
65798,29.0
65799,32.0
65800,32.0
65801,45.0
65802,46.0
65803,28.0
65804,30.0
65805,28.0
65806,38.0
65807,27.0
65808,22.0
65809,23.0
65810,32.0
65811,33.0
65812,23.0
65813,32.0
65814,25.0
65815,34.0
65816,26.0
65817,48.0
65818,38.0
65819,50.0
65820,27.0
65821,41.0
65822,37.0
65823,42.0
65824,45.0
65825,27.0
65826,28.0
65827,39.0
65828,26.0
65829,29.0
65830,30.0
65831,45.0
65832,32.0
65833,27.0
65834,38.0
65835,29.0
65836,45.0
65837,29.0
65838,28.0
65839,30.0
65840,30.0
65841,35.0
65842,25.0
65843,47.0
65844,26.0
65845,22.0
65846,32.0
65847,35.0
65848,28.0
65849,26.0
65850,32.0
65851,26.0
65852,23.0
65853,38.0
65854,27.0
65855,51.0
65856,28.0
65857,35.0
65858,22.0
65859,55.0
65860,33.0
65861,33.0
65862,33.0
65863,35.0
65864,44.0
65865,33.0
65866,37.0
65867,28.0
65868,46.0
65869,32.0
65870,41.0
65871,27.0
65872,19.0
65873,22.0
65874,26.0
65875,26.0
65876,29.0
65877,29.0
65878,30.0
65879,30.0
65880,23.0
65881,52.0
65882,31.0
65883,25.0
65884,25.0
65885,27.0
65886,31.0
65887,28.0
65888,42.0
65889,36.0
65890,27.0
65891,26.0
65892,31.0
65893,31.0
65894,25.0
65895,31.0
65896,26.0
65897,34.0
65898,57.0
65899,35.0
65900,42.0
65901,25.0
65902,25.0
65903,32.0
65904,27.0
65905,28.0
65906,35.0
65907,33.0
65908,32.0
65909,27.0
65910,27.0
65911,41.0
65912,34.0
65913,28.0
65914,42.0
65915,30.0
65916,23.0
65917,25.0
65918,24.0
65919,47.0
65920,30.0
65921,31.0
65922,27.0
65923,27.0
65924,28.0
65925,38.0
65926,23.0
65927,26.0
65928,23.0
65929,25.0
65930,29.0
65931,22.0
65932,34.0
65933,24.0
65934,22.0
65935,47.0
65936,46.0
65937,27.0
65938,24.0
65939,29.0
65940,29.0
65941,30.0
65942,29.0
65943,23.0
65944,21.0
65945,24.0
65946,27.0
65947,28.0
65948,28.0
65949,28.0
65950,27.0
65951,38.0
65952,25.0
65953,62.0
65954,29.0
65955,31.0
65956,27.0
65957,28.0
65958,30.0
65959,25.0
65960,31.0
65961,28.0
65962,30.0
65963,28.0
65964,45.0
65965,34.0
65966,25.0
65967,25.0
65968,36.0
65969,29.0
65970,22.0
65971,65.0
65972,33.0
65973,24.0
65974,39.0
65975,22.0
65976,34.0
65977,36.0
65978,25.0
65979,35.0
65980,33.0
65981,33.0
65982,31.0
65983,45.0
65984,29.0
65985,23.0
65986,28.0
65987,34.0
65988,36.0
65989,31.0
65990,26.0
65991,42.0
65992,28.0
65993,30.0
65994,31.0
65995,42.0
65996,38.0
65997,35.0
65998,32.0
65999,30.0
66000,47.0
66001,34.0
66002,35.0
66003,29.0
66004,30.0
66005,33.0
66006,31.0
66007,29.0
66008,29.0
66009,25.0
66010,28.0
66011,42.0
66012,40.0
66013,30.0
66014,25.0
66015,29.0
66016,28.0
66017,32.0
66018,34.0
66019,26.0
66020,29.0
66021,29.0
66022,32.0
66023,35.0
66024,26.0
66025,26.0
66026,39.0
66027,24.0
66028,27.0
66029,35.0
66030,36.0
66031,34.0
66032,34.0
66033,32.0
66034,29.0
66035,38.0
66036,31.0
66037,28.0
66038,26.0
66039,28.0
66040,23.0
66041,26.0
66042,25.0
66043,33.0
66044,40.0
66045,25.0
66046,35.0
66047,27.0
66048,25.0
66049,26.0
66050,25.0
66051,47.0
66052,24.0
66053,31.0
66054,34.0
66055,31.0
66056,28.0
66057,32.0
66058,24.0
66059,33.0
66060,18.0
66061,25.0
66062,34.0
66063,33.0
66064,35.0
66065,25.0
66066,24.0
66067,39.0
66068,35.0
66069,27.0
66070,27.0
66071,24.0
66072,26.0
66073,24.0
66074,34.0
66075,28.0
66076,31.0
66077,27.0
66078,42.0
66079,33.0
66080,26.0
66081,36.0
66082,54.0
66083,45.0
66084,25.0
66085,29.0
66086,24.0
66087,29.0
66088,32.0
66089,26.0
66090,31.0
66091,26.0
66092,24.0
66093,39.0
66094,24.0
66095,25.0
66096,30.0
66097,36.0
66098,39.0
66099,32.0
66100,25.0
66101,32.0
66102,41.0
66103,29.0
66104,39.0
66105,27.0
66106,37.0
66107,28.0
66108,30.0
66109,27.0
66110,45.0
66111,34.0
66112,27.0
66113,31.0
66114,29.0
66115,32.0
66116,33.0
66117,27.0
66118,32.0
66119,32.0
66120,27.0
66121,31.0
66122,50.0
66123,31.0
66124,34.0
66125,27.0
66126,28.0
66127,31.0
66128,23.0
66129,26.0
66130,27.0
66131,29.0
66132,30.0
66133,37.0
66134,30.0
66135,30.0
66136,29.0
66137,60.0
66138,28.0
66139,36.0
66140,35.0
66141,29.0
66142,44.0
66143,25.0
66144,31.0
66145,28.0
66146,22.0
66147,42.0
66148,32.0
66149,23.0
66150,24.0
66151,51.0
66152,29.0
66153,30.0
66154,32.0
66155,30.0
66156,30.0
66157,27.0
66158,28.0
66159,39.0
66160,32.0
66161,26.0
66162,38.0
66163,29.0
66164,23.0
66165,24.0
66166,21.0
66167,40.0
66168,27.0
66169,35.0
66170,26.0
66171,29.0
66172,31.0
66173,29.0
66174,27.0
66175,63.0
66176,27.0
66177,27.0
66178,27.0
66179,26.0
66180,35.0
66181,38.0
66182,30.0
66183,42.0
66184,26.0
66185,25.0
66186,34.0
66187,24.0
66188,32.0
66189,28.0
66190,38.0
66191,33.0
66192,28.0
66193,29.0
66194,31.0
66195,31.0
66196,25.0
66197,26.0
66198,27.0
66199,23.0
66200,24.0
66201,27.0
66202,36.0
66203,24.0
66204,26.0
66205,28.0
66206,24.0
66207,27.0
66208,33.0
66209,33.0
66210,51.0
66211,30.0
66212,30.0
66213,25.0
66214,20.0
66215,35.0
66216,36.0
66217,37.0
66218,30.0
66219,25.0
66220,25.0
66221,47.0
66222,30.0
66223,33.0
66224,24.0
66225,40.0
66226,29.0
66227,43.0
66228,50.0
66229,32.0
66230,41.0
66231,28.0
66232,33.0
66233,18.0
66234,21.0
66235,27.0
66236,27.0
66237,32.0
66238,28.0
66239,25.0
66240,29.0
66241,25.0
66242,25.0
66243,33.0
66244,22.0
66245,36.0
66246,22.0
66247,25.0
66248,34.0
66249,41.0
66250,31.0
66251,27.0
66252,26.0
66253,22.0
66254,32.0
66255,32.0
66256,22.0
66257,34.0
66258,34.0
66259,39.0
66260,28.0
66261,31.0
66262,25.0
66263,26.0
66264,35.0
66265,23.0
66266,26.0
66267,33.0
66268,30.0
66269,32.0
66270,26.0
66271,22.0
66272,57.0
66273,33.0
66274,36.0
66275,35.0
66276,41.0
66277,33.0
66278,30.0
66279,30.0
66280,31.0
66281,34.0
66282,36.0
66283,27.0
66284,27.0
66285,24.0
66286,29.0
66287,24.0
66288,24.0
66289,22.0
66290,37.0
66291,30.0
66292,21.0
66293,27.0
66294,34.0
66295,27.0
66296,24.0
66297,27.0
66298,29.0
66299,31.0
66300,38.0
66301,23.0
66302,38.0
66303,26.0
66304,28.0
66305,27.0
66306,25.0
66307,31.0
66308,39.0
66309,37.0
66310,34.0
66311,38.0
66312,30.0
66313,29.0
66314,36.0
66315,36.0
66316,45.0
66317,34.0
66318,31.0
66319,24.0
66320,31.0
66321,34.0
66322,42.0
66323,32.0
66324,32.0
66325,41.0
66326,40.0
66327,25.0
66328,26.0
66329,30.0
66330,25.0
66331,27.0
66332,25.0
66333,30.0
66334,35.0
66335,31.0
66336,51.0
66337,30.0
66338,29.0
66339,28.0
66340,24.0
66341,31.0
66342,32.0
66343,34.0
66344,25.0
66345,34.0
66346,39.0
66347,26.0
66348,30.0
66349,33.0
66350,35.0
66351,23.0
66352,30.0
66353,46.0
66354,30.0
66355,27.0
66356,28.0
66357,28.0
66358,25.0
66359,32.0
66360,28.0
66361,32.0
66362,23.0
66363,29.0
66364,19.0
66365,29.0
66366,23.0
66367,26.0
66368,28.0
66369,45.0
66370,29.0
66371,39.0
66372,30.0
66373,28.0
66374,31.0
66375,36.0
66376,34.0
66377,27.0
66378,29.0
66379,40.0
66380,34.0
66381,31.0
66382,25.0
66383,31.0
66384,29.0
66385,35.0
66386,24.0
66387,30.0
66388,32.0
66389,32.0
66390,24.0
66391,28.0
66392,30.0
66393,23.0
66394,26.0
66395,42.0
66396,25.0
66397,26.0
66398,32.0
66399,34.0
66400,28.0
66401,32.0
66402,34.0
66403,34.0
66404,35.0
66405,28.0
66406,30.0
66407,26.0
66408,25.0
66409,33.0
66410,37.0
66411,29.0
66412,40.0
66413,27.0
66414,30.0
66415,35.0
66416,24.0
66417,28.0
66418,41.0
66419,27.0
66420,50.0
66421,23.0
66422,27.0
66423,25.0
66424,35.0
66425,26.0
66426,45.0
66427,25.0
66428,30.0
66429,21.0
66430,32.0
66431,28.0
66432,25.0
66433,40.0
66434,26.0
66435,40.0
66436,38.0
66437,29.0
66438,26.0
66439,32.0
66440,19.0
66441,45.0
66442,38.0
66443,42.0
66444,29.0
66445,46.0
66446,25.0
66447,32.0
66448,28.0
66449,33.0
66450,31.0
66451,40.0
66452,35.0
66453,42.0
66454,32.0
66455,28.0
66456,24.0
66457,27.0
66458,42.0
66459,24.0
66460,31.0
66461,28.0
66462,26.0
66463,35.0
66464,45.0
66465,30.0
66466,30.0
66467,26.0
66468,25.0
66469,26.0
66470,30.0
66471,29.0
66472,33.0
66473,46.0
66474,26.0
66475,38.0
66476,26.0
66477,25.0
66478,26.0
66479,26.0
66480,31.0
66481,28.0
66482,23.0
66483,25.0
66484,34.0
66485,25.0
66486,42.0
66487,37.0
66488,24.0
66489,28.0
66490,28.0
66491,43.0
66492,34.0
66493,24.0
66494,24.0
66495,24.0
66496,27.0
66497,27.0
66498,35.0
66499,41.0
66500,28.0
66501,24.0
66502,31.0
66503,30.0
66504,32.0
66505,30.0
66506,36.0
66507,21.0
66508,40.0
66509,24.0
66510,27.0
66511,45.0
66512,26.0
66513,27.0
66514,42.0
66515,43.0
66516,27.0
66517,39.0
66518,40.0
66519,27.0
66520,32.0
66521,26.0
66522,30.0
66523,27.0
66524,29.0
66525,26.0
66526,24.0
66527,29.0
66528,25.0
66529,35.0
66530,33.0
66531,26.0
66532,22.0
66533,23.0
66534,33.0
66535,23.0
66536,31.0
66537,25.0
66538,19.0
66539,38.0
66540,41.0
66541,30.0
66542,42.0
66543,27.0
66544,34.0
66545,37.0
66546,46.0
66547,28.0
66548,26.0
66549,27.0
66550,28.0
66551,43.0
66552,31.0
66553,28.0
66554,45.0
66555,38.0
66556,35.0
66557,36.0
66558,45.0
66559,35.0
66560,26.0
66561,27.0
66562,38.0
66563,29.0
66564,25.0
66565,27.0
66566,22.0
66567,24.0
66568,35.0
66569,28.0
66570,44.0
66571,32.0
66572,24.0
66573,33.0
66574,29.0
66575,29.0
66576,25.0
66577,26.0
66578,31.0
66579,36.0
66580,35.0
66581,27.0
66582,26.0
66583,28.0
66584,28.0
66585,28.0
66586,27.0
66587,27.0
66588,23.0
66589,27.0
66590,30.0
66591,20.0
66592,27.0
66593,28.0
66594,33.0
66595,31.0
66596,26.0
66597,30.0
66598,43.0
66599,26.0
66600,26.0
66601,26.0
66602,30.0
66603,32.0
66604,35.0
66605,31.0
66606,34.0
66607,26.0
66608,32.0
66609,34.0
66610,30.0
66611,31.0
66612,33.0
66613,22.0
66614,25.0
66615,41.0
66616,27.0
66617,43.0
66618,24.0
66619,34.0
66620,25.0
66621,36.0
66622,28.0
66623,38.0
66624,28.0
66625,30.0
66626,28.0
66627,47.0
66628,28.0
66629,37.0
66630,30.0
66631,26.0
66632,28.0
66633,26.0
66634,34.0
66635,32.0
66636,37.0
66637,29.0
66638,28.0
66639,26.0
66640,28.0
66641,29.0
66642,25.0
66643,32.0
66644,45.0
66645,27.0
66646,27.0
66647,33.0
66648,31.0
66649,30.0
66650,29.0
66651,33.0
66652,26.0
66653,26.0
66654,39.0
66655,23.0
66656,34.0
66657,46.0
66658,24.0
66659,29.0
66660,24.0
66661,32.0
66662,24.0
66663,27.0
66664,22.0
66665,30.0
66666,25.0
66667,32.0
66668,42.0
66669,20.0
66670,25.0
66671,23.0
66672,29.0
66673,42.0
66674,31.0
66675,23.0
66676,22.0
